ticket_number,total_spent,total_quantity_articles,datetime,year,month,day,hour,minute,dayofweek,is_weekend
258892,3.55,3.0,2022-06-22 10:14:00,2022,6,22,10,14,2,0
258893,4.0,1.0,2022-06-22 10:15:00,2022,6,22,10,15,2,0
258894,1.25,1.0,2022-06-22 10:16:00,2022,6,22,10,16,2,0
258895,1.3,1.0,2022-06-22 10:16:00,2022,6,22,10,16,2,0
258896,1.9,2.0,2022-06-22 10:17:00,2022,6,22,10,17,2,0
258897,1.25,1.0,2022-06-22 10:18:00,2022,6,22,10,18,2,0
258898,1.25,1.0,2022-06-22 10:18:00,2022,6,22,10,18,2,0
258899,1.25,1.0,2022-06-22 10:19:00,2022,6,22,10,19,2,0
258900,1.25,1.0,2022-06-22 10:23:00,2022,6,22,10,23,2,0
258901,3.0,3.0,2022-06-22 10:27:00,2022,6,22,10,27,2,0
258902,2.75,2.0,2022-06-22 10:31:00,2022,6,22,10,31,2,0
258903,0.95,1.0,2022-06-22 10:32:00,2022,6,22,10,32,2,0
258904,3.0,3.0,2022-06-22 10:35:00,2022,6,22,10,35,2,0
258905,2.65,2.0,2022-06-22 10:36:00,2022,6,22,10,36,2,0
258906,1.25,1.0,2022-06-22 10:37:00,2022,6,22,10,37,2,0
258907,1.25,1.0,2022-06-22 10:39:00,2022,6,22,10,39,2,0
258908,1.25,1.0,2022-06-22 10:40:00,2022,6,22,10,40,2,0
258909,4.35,4.0,2022-06-22 10:43:00,2022,6,22,10,43,2,0
258910,7.6,7.0,2022-06-22 10:44:00,2022,6,22,10,44,2,0
258911,2.5,2.0,2022-06-22 10:47:00,2022,6,22,10,47,2,0
258912,1.3,1.0,2022-06-22 10:53:00,2022,6,22,10,53,2,0
258913,0.95,1.0,2022-06-22 10:53:00,2022,6,22,10,53,2,0
258914,1.1,1.0,2022-06-22 10:59:00,2022,6,22,10,59,2,0
258915,3.3499999999999996,3.0,2022-06-22 11:00:00,2022,6,22,11,0,2,0
258916,1.3,1.0,2022-06-22 11:01:00,2022,6,22,11,1,2,0
258917,5.5,5.0,2022-06-22 11:02:00,2022,6,22,11,2,2,0
258918,7.8,7.0,2022-06-22 11:04:00,2022,6,22,11,4,2,0
258919,5.8999999999999995,5.0,2022-06-22 11:06:00,2022,6,22,11,6,2,0
258920,3.75,3.0,2022-06-22 11:07:00,2022,6,22,11,7,2,0
258921,0.95,1.0,2022-06-22 11:12:00,2022,6,22,11,12,2,0
258922,1.6,1.0,2022-06-22 11:18:00,2022,6,22,11,18,2,0
258923,1.25,1.0,2022-06-22 11:21:00,2022,6,22,11,21,2,0
258924,2.5,1.0,2022-06-22 11:21:00,2022,6,22,11,21,2,0
258925,3.15,2.0,2022-06-22 11:22:00,2022,6,22,11,22,2,0
258926,1.25,1.0,2022-06-22 11:29:00,2022,6,22,11,29,2,0
258927,1.25,1.0,2022-06-22 11:30:00,2022,6,22,11,30,2,0
258928,1.5,1.0,2022-06-22 11:33:00,2022,6,22,11,33,2,0
258929,2.5,2.0,2022-06-22 11:34:00,2022,6,22,11,34,2,0
258930,2.2,2.0,2022-06-22 11:39:00,2022,6,22,11,39,2,0
258931,2.05,2.0,2022-06-22 11:43:00,2022,6,22,11,43,2,0
258932,1.25,1.0,2022-06-22 11:45:00,2022,6,22,11,45,2,0
258933,1.25,1.0,2022-06-22 11:46:00,2022,6,22,11,46,2,0
258934,3.6,3.0,2022-06-22 11:47:00,2022,6,22,11,47,2,0
258935,2.5,2.0,2022-06-22 11:48:00,2022,6,22,11,48,2,0
258936,1.2999999999999998,2.0,2022-06-22 11:48:00,2022,6,22,11,48,2,0
258937,1.1,1.0,2022-06-22 11:53:00,2022,6,22,11,53,2,0
258938,0.5,1.0,2022-06-22 11:53:00,2022,6,22,11,53,2,0
258939,9.1,1.0,2022-06-22 11:55:00,2022,6,22,11,55,2,0
258940,1.25,1.0,2022-06-22 11:56:00,2022,6,22,11,56,2,0
258941,1.25,1.0,2022-06-22 12:01:00,2022,6,22,12,1,2,0
258942,1.25,1.0,2022-06-22 12:07:00,2022,6,22,12,7,2,0
258943,2.2,2.0,2022-06-22 12:08:00,2022,6,22,12,8,2,0
258944,2.5,2.0,2022-06-22 12:08:00,2022,6,22,12,8,2,0
258945,2.2,2.0,2022-06-22 12:08:00,2022,6,22,12,8,2,0
258946,1.5,1.0,2022-06-22 12:09:00,2022,6,22,12,9,2,0
258947,0.5,1.0,2022-06-22 12:10:00,2022,6,22,12,10,2,0
258948,1.25,1.0,2022-06-22 12:12:00,2022,6,22,12,12,2,0
258949,1.25,1.0,2022-06-22 12:12:00,2022,6,22,12,12,2,0
258950,1.15,1.0,2022-06-22 12:13:00,2022,6,22,12,13,2,0
258951,1.1,1.0,2022-06-22 12:13:00,2022,6,22,12,13,2,0
258952,2.6,3.0,2022-06-22 12:14:00,2022,6,22,12,14,2,0
258953,1.25,1.0,2022-06-22 12:15:00,2022,6,22,12,15,2,0
258954,10.0,2.0,2022-06-22 12:16:00,2022,6,22,12,16,2,0
258955,2.5,1.0,2022-06-22 12:18:00,2022,6,22,12,18,2,0
258956,1.25,1.0,2022-06-22 12:19:00,2022,6,22,12,19,2,0
258957,2.5,2.0,2022-06-22 12:21:00,2022,6,22,12,21,2,0
258958,7.0,1.0,2022-06-22 12:22:00,2022,6,22,12,22,2,0
258959,7.0,1.0,2022-06-22 12:24:00,2022,6,22,12,24,2,0
258960,5.0,1.0,2022-06-22 12:25:00,2022,6,22,12,25,2,0
258961,8.5,2.0,2022-06-22 12:25:00,2022,6,22,12,25,2,0
258962,0.95,1.0,2022-06-22 12:26:00,2022,6,22,12,26,2,0
258963,5.5,2.0,2022-06-22 12:27:00,2022,6,22,12,27,2,0
258964,15.85,3.0,2022-06-22 12:28:00,2022,6,22,12,28,2,0
258965,1.25,1.0,2022-06-22 12:29:00,2022,6,22,12,29,2,0
258966,1.5,1.0,2022-06-22 12:29:00,2022,6,22,12,29,2,0
258967,17.75,9.0,2022-06-22 12:31:00,2022,6,22,12,31,2,0
258968,2.5,2.0,2022-06-22 12:32:00,2022,6,22,12,32,2,0
258969,4.0,1.0,2022-06-22 12:32:00,2022,6,22,12,32,2,0
258970,5.0,1.0,2022-06-22 12:33:00,2022,6,22,12,33,2,0
258971,5.8,5.0,2022-06-22 12:38:00,2022,6,22,12,38,2,0
258972,1.25,1.0,2022-06-22 12:39:00,2022,6,22,12,39,2,0
258973,7.0,1.0,2022-06-22 12:42:00,2022,6,22,12,42,2,0
258974,1.25,1.0,2022-06-22 12:42:00,2022,6,22,12,42,2,0
258976,2.5,2.0,2022-06-22 12:52:00,2022,6,22,12,52,2,0
258977,1.25,1.0,2022-06-22 12:59:00,2022,6,22,12,59,2,0
258978,7.0,1.0,2022-06-22 13:04:00,2022,6,22,13,4,2,0
258980,2.55,2.0,2022-06-22 16:02:00,2022,6,22,16,2,2,0
258981,5.0,1.0,2022-06-22 16:03:00,2022,6,22,16,3,2,0
258982,5.95,5.0,2022-06-22 16:09:00,2022,6,22,16,9,2,0
258983,0.95,1.0,2022-06-22 16:11:00,2022,6,22,16,11,2,0
258984,1.25,1.0,2022-06-22 16:17:00,2022,6,22,16,17,2,0
258985,1.25,1.0,2022-06-22 16:19:00,2022,6,22,16,19,2,0
258986,2.75,2.0,2022-06-22 16:26:00,2022,6,22,16,26,2,0
258987,1.25,1.0,2022-06-22 16:58:00,2022,6,22,16,58,2,0
258988,3.55,3.0,2022-06-22 17:01:00,2022,6,22,17,1,2,0
258989,9.8,4.0,2022-06-22 17:03:00,2022,6,22,17,3,2,0
258990,1.2999999999999998,2.0,2022-06-22 17:14:00,2022,6,22,17,14,2,0
258991,0.95,1.0,2022-06-22 17:15:00,2022,6,22,17,15,2,0
258992,8.5,3.0,2022-06-22 17:19:00,2022,6,22,17,19,2,0
258993,1.3,1.0,2022-06-22 17:25:00,2022,6,22,17,25,2,0
258994,1.25,1.0,2022-06-22 17:30:00,2022,6,22,17,30,2,0
258995,1.25,1.0,2022-06-22 17:36:00,2022,6,22,17,36,2,0
258996,1.25,1.0,2022-06-22 17:39:00,2022,6,22,17,39,2,0
258997,1.25,1.0,2022-06-22 17:41:00,2022,6,22,17,41,2,0
258998,2.75,2.0,2022-06-22 17:47:00,2022,6,22,17,47,2,0
258999,1.25,1.0,2022-06-22 17:48:00,2022,6,22,17,48,2,0
259000,4.550000000000001,4.0,2022-06-22 17:49:00,2022,6,22,17,49,2,0
259001,2.5,2.0,2022-06-22 17:50:00,2022,6,22,17,50,2,0
259002,1.25,1.0,2022-06-22 17:51:00,2022,6,22,17,51,2,0
259003,1.25,1.0,2022-06-22 17:51:00,2022,6,22,17,51,2,0
259004,1.5,1.0,2022-06-22 18:00:00,2022,6,22,18,0,2,0
259005,1.25,1.0,2022-06-22 18:00:00,2022,6,22,18,0,2,0
259006,1.25,1.0,2022-06-22 18:05:00,2022,6,22,18,5,2,0
259007,0.65,1.0,2022-06-22 18:15:00,2022,6,22,18,15,2,0
259008,2.45,3.0,2022-06-22 18:18:00,2022,6,22,18,18,2,0
259009,2.6,3.0,2022-06-22 18:20:00,2022,6,22,18,20,2,0
259010,2.5,2.0,2022-06-22 18:22:00,2022,6,22,18,22,2,0
259011,0.95,1.0,2022-06-22 18:42:00,2022,6,22,18,42,2,0
259012,5.0,1.0,2022-06-22 18:44:00,2022,6,22,18,44,2,0
259013,1.25,1.0,2022-06-22 18:49:00,2022,6,22,18,49,2,0
259014,1.25,1.0,2022-06-22 19:01:00,2022,6,22,19,1,2,0
259016,1.9,2.0,2022-06-23 07:41:00,2022,6,23,7,41,3,0
259017,8.5,3.0,2022-06-23 07:43:00,2022,6,23,7,43,3,0
259018,5.25,4.0,2022-06-23 07:51:00,2022,6,23,7,51,3,0
259019,2.65,2.0,2022-06-23 07:52:00,2022,6,23,7,52,3,0
259020,2.5,2.0,2022-06-23 07:52:00,2022,6,23,7,52,3,0
259021,2.75,2.0,2022-06-23 08:04:00,2022,6,23,8,4,3,0
259022,1.25,1.0,2022-06-23 08:05:00,2022,6,23,8,5,3,0
259023,1.25,1.0,2022-06-23 08:07:00,2022,6,23,8,7,3,0
259024,1.25,1.0,2022-06-23 08:12:00,2022,6,23,8,12,3,0
259025,0.95,1.0,2022-06-23 08:16:00,2022,6,23,8,16,3,0
259026,3.75,3.0,2022-06-23 08:18:00,2022,6,23,8,18,3,0
259027,3.55,3.0,2022-06-23 08:31:00,2022,6,23,8,31,3,0
259028,4.3999999999999995,4.0,2022-06-23 08:35:00,2022,6,23,8,35,3,0
259029,3.75,3.0,2022-06-23 08:37:00,2022,6,23,8,37,3,0
259030,2.05,2.0,2022-06-23 08:39:00,2022,6,23,8,39,3,0
259031,5.35,4.0,2022-06-23 08:46:00,2022,6,23,8,46,3,0
259032,1.25,1.0,2022-06-23 08:50:00,2022,6,23,8,50,3,0
259033,0.95,1.0,2022-06-23 08:52:00,2022,6,23,8,52,3,0
259034,4.65,4.0,2022-06-23 08:57:00,2022,6,23,8,57,3,0
259035,4.8,4.0,2022-06-23 08:59:00,2022,6,23,8,59,3,0
259036,7.3,6.0,2022-06-23 09:02:00,2022,6,23,9,2,3,0
259037,2.0,2.0,2022-06-23 09:05:00,2022,6,23,9,5,3,0
259038,1.15,1.0,2022-06-23 09:11:00,2022,6,23,9,11,3,0
259039,2.2,2.0,2022-06-23 09:11:00,2022,6,23,9,11,3,0
259040,1.1,1.0,2022-06-23 09:17:00,2022,6,23,9,17,3,0
259041,7.199999999999999,6.0,2022-06-23 09:18:00,2022,6,23,9,18,3,0
259042,9.0,2.0,2022-06-23 09:22:00,2022,6,23,9,22,3,0
259043,1.1,1.0,2022-06-23 09:23:00,2022,6,23,9,23,3,0
259044,1.25,1.0,2022-06-23 09:24:00,2022,6,23,9,24,3,0
259045,4.6,3.0,2022-06-23 09:24:00,2022,6,23,9,24,3,0
259046,14.399999999999999,12.0,2022-06-23 09:26:00,2022,6,23,9,26,3,0
259047,1.1,1.0,2022-06-23 09:27:00,2022,6,23,9,27,3,0
259048,17.4,14.0,2022-06-23 09:29:00,2022,6,23,9,29,3,0
259049,1.25,1.0,2022-06-23 09:31:00,2022,6,23,9,31,3,0
259050,1.25,1.0,2022-06-23 09:31:00,2022,6,23,9,31,3,0
259051,2.5,2.0,2022-06-23 09:32:00,2022,6,23,9,32,3,0
259052,0.95,1.0,2022-06-23 09:37:00,2022,6,23,9,37,3,0
259053,1.1,1.0,2022-06-23 09:38:00,2022,6,23,9,38,3,0
259054,1.25,1.0,2022-06-23 09:40:00,2022,6,23,9,40,3,0
259055,1.75,2.0,2022-06-23 09:43:00,2022,6,23,9,43,3,0
259056,4.55,4.0,2022-06-23 09:44:00,2022,6,23,9,44,3,0
259057,1.1,1.0,2022-06-23 09:46:00,2022,6,23,9,46,3,0
259058,5.0,4.0,2022-06-23 09:47:00,2022,6,23,9,47,3,0
259059,1.1,1.0,2022-06-23 09:50:00,2022,6,23,9,50,3,0
259060,1.25,1.0,2022-06-23 09:55:00,2022,6,23,9,55,3,0
259061,3.75,3.0,2022-06-23 09:55:00,2022,6,23,9,55,3,0
259062,1.1,1.0,2022-06-23 09:56:00,2022,6,23,9,56,3,0
259063,5.0,1.0,2022-06-23 09:58:00,2022,6,23,9,58,3,0
259064,2.5,2.0,2022-06-23 09:59:00,2022,6,23,9,59,3,0
259065,1.9,2.0,2022-06-23 10:00:00,2022,6,23,10,0,3,0
259066,3.0,2.0,2022-06-23 10:01:00,2022,6,23,10,1,3,0
259067,5.8999999999999995,6.0,2022-06-23 10:04:00,2022,6,23,10,4,3,0
259068,1.25,1.0,2022-06-23 10:06:00,2022,6,23,10,6,3,0
259069,10.4,4.0,2022-06-23 10:09:00,2022,6,23,10,9,3,0
259070,7.700000000000001,5.0,2022-06-23 10:12:00,2022,6,23,10,12,3,0
259071,1.25,1.0,2022-06-23 10:12:00,2022,6,23,10,12,3,0
259072,4.8,4.0,2022-06-23 10:13:00,2022,6,23,10,13,3,0
259073,9.5,10.0,2022-06-23 10:15:00,2022,6,23,10,15,3,0
259074,1.5,1.0,2022-06-23 10:15:00,2022,6,23,10,15,3,0
259075,1.3,1.0,2022-06-23 10:16:00,2022,6,23,10,16,3,0
259076,4.1,4.0,2022-06-23 10:18:00,2022,6,23,10,18,3,0
259077,1.9,2.0,2022-06-23 10:19:00,2022,6,23,10,19,3,0
259078,2.5,2.0,2022-06-23 10:19:00,2022,6,23,10,19,3,0
259079,0.95,1.0,2022-06-23 10:20:00,2022,6,23,10,20,3,0
259080,1.25,1.0,2022-06-23 10:23:00,2022,6,23,10,23,3,0
259081,4.0,4.0,2022-06-23 10:25:00,2022,6,23,10,25,3,0
259082,1.25,1.0,2022-06-23 10:27:00,2022,6,23,10,27,3,0
259083,3.55,3.0,2022-06-23 10:28:00,2022,6,23,10,28,3,0
259084,1.25,1.0,2022-06-23 10:29:00,2022,6,23,10,29,3,0
259085,7.5,1.0,2022-06-23 10:33:00,2022,6,23,10,33,3,0
259086,1.25,1.0,2022-06-23 10:34:00,2022,6,23,10,34,3,0
259087,1.1,1.0,2022-06-23 10:34:00,2022,6,23,10,34,3,0
259088,23.5,12.0,2022-06-23 10:40:00,2022,6,23,10,40,3,0
259089,2.05,2.0,2022-06-23 10:42:00,2022,6,23,10,42,3,0
259090,2.65,2.0,2022-06-23 10:43:00,2022,6,23,10,43,3,0
259091,1.1,1.0,2022-06-23 10:44:00,2022,6,23,10,44,3,0
259092,2.25,2.0,2022-06-23 10:46:00,2022,6,23,10,46,3,0
259093,4.5,4.0,2022-06-23 10:49:00,2022,6,23,10,49,3,0
259094,2.05,2.0,2022-06-23 10:50:00,2022,6,23,10,50,3,0
259095,3.8999999999999995,6.0,2022-06-23 10:53:00,2022,6,23,10,53,3,0
259096,0.95,1.0,2022-06-23 10:54:00,2022,6,23,10,54,3,0
259097,0.65,1.0,2022-06-23 10:54:00,2022,6,23,10,54,3,0
259098,1.25,1.0,2022-06-23 10:55:00,2022,6,23,10,55,3,0
259099,2.5,2.0,2022-06-23 10:55:00,2022,6,23,10,55,3,0
259100,1.25,1.0,2022-06-23 10:56:00,2022,6,23,10,56,3,0
259101,2.5,1.0,2022-06-23 10:58:00,2022,6,23,10,58,3,0
259102,0.95,1.0,2022-06-23 10:59:00,2022,6,23,10,59,3,0
259103,2.4,2.0,2022-06-23 11:03:00,2022,6,23,11,3,3,0
259104,2.2,2.0,2022-06-23 11:06:00,2022,6,23,11,6,3,0
259105,1.25,1.0,2022-06-23 11:07:00,2022,6,23,11,7,3,0
259106,1.5,1.0,2022-06-23 11:08:00,2022,6,23,11,8,3,0
259107,1.95,2.0,2022-06-23 11:09:00,2022,6,23,11,9,3,0
259108,2.25,2.0,2022-06-23 11:11:00,2022,6,23,11,11,3,0
259109,1.25,1.0,2022-06-23 11:12:00,2022,6,23,11,12,3,0
259110,1.8,1.0,2022-06-23 11:13:00,2022,6,23,11,13,3,0
259111,2.5,2.0,2022-06-23 11:18:00,2022,6,23,11,18,3,0
259112,2.5,2.0,2022-06-23 11:19:00,2022,6,23,11,19,3,0
259113,2.5999999999999996,3.0,2022-06-23 11:20:00,2022,6,23,11,20,3,0
259114,3.2,3.0,2022-06-23 11:22:00,2022,6,23,11,22,3,0
259115,2.5,2.0,2022-06-23 11:23:00,2022,6,23,11,23,3,0
259116,1.9,2.0,2022-06-23 11:26:00,2022,6,23,11,26,3,0
259117,9.600000000000001,3.0,2022-06-23 11:31:00,2022,6,23,11,31,3,0
259118,1.25,1.0,2022-06-23 11:32:00,2022,6,23,11,32,3,0
259119,2.5,2.0,2022-06-23 11:32:00,2022,6,23,11,32,3,0
259120,1.65,2.0,2022-06-23 11:34:00,2022,6,23,11,34,3,0
259121,2.5,2.0,2022-06-23 11:37:00,2022,6,23,11,37,3,0
259122,5.0,1.0,2022-06-23 11:38:00,2022,6,23,11,38,3,0
259123,1.5,1.0,2022-06-23 11:38:00,2022,6,23,11,38,3,0
259124,7.25,3.0,2022-06-23 11:38:00,2022,6,23,11,38,3,0
259125,1.25,1.0,2022-06-23 11:40:00,2022,6,23,11,40,3,0
259126,1.25,1.0,2022-06-23 11:44:00,2022,6,23,11,44,3,0
259127,1.75,2.0,2022-06-23 11:45:00,2022,6,23,11,45,3,0
259128,1.25,1.0,2022-06-23 11:46:00,2022,6,23,11,46,3,0
259129,2.5,2.0,2022-06-23 11:46:00,2022,6,23,11,46,3,0
259130,4.2,2.0,2022-06-23 11:49:00,2022,6,23,11,49,3,0
259131,1.25,1.0,2022-06-23 11:50:00,2022,6,23,11,50,3,0
259132,1.25,1.0,2022-06-23 11:50:00,2022,6,23,11,50,3,0
259133,3.2,3.0,2022-06-23 11:52:00,2022,6,23,11,52,3,0
259134,7.0,1.0,2022-06-23 11:53:00,2022,6,23,11,53,3,0
259135,1.25,1.0,2022-06-23 11:53:00,2022,6,23,11,53,3,0
259136,7.0,1.0,2022-06-23 11:58:00,2022,6,23,11,58,3,0
259137,9.75,3.0,2022-06-23 12:00:00,2022,6,23,12,0,3,0
259138,1.25,1.0,2022-06-23 12:01:00,2022,6,23,12,1,3,0
259139,1.25,1.0,2022-06-23 12:02:00,2022,6,23,12,2,3,0
259140,2.4,2.0,2022-06-23 12:06:00,2022,6,23,12,6,3,0
259141,3.05,2.0,2022-06-23 12:07:00,2022,6,23,12,7,3,0
259142,7.35,3.0,2022-06-23 12:08:00,2022,6,23,12,8,3,0
259143,1.25,1.0,2022-06-23 12:09:00,2022,6,23,12,9,3,0
259144,1.25,1.0,2022-06-23 12:10:00,2022,6,23,12,10,3,0
259145,1.25,1.0,2022-06-23 12:10:00,2022,6,23,12,10,3,0
259146,2.5,2.0,2022-06-23 12:14:00,2022,6,23,12,14,3,0
259147,17.6,2.0,2022-06-23 12:20:00,2022,6,23,12,20,3,0
259148,8.1,2.0,2022-06-23 12:22:00,2022,6,23,12,22,3,0
259149,1.1,1.0,2022-06-23 12:28:00,2022,6,23,12,28,3,0
259150,5.0,1.0,2022-06-23 12:29:00,2022,6,23,12,29,3,0
259151,0.5,1.0,2022-06-23 12:29:00,2022,6,23,12,29,3,0
259152,1.25,1.0,2022-06-23 12:30:00,2022,6,23,12,30,3,0
259153,1.1,1.0,2022-06-23 12:35:00,2022,6,23,12,35,3,0
259154,7.0,1.0,2022-06-23 12:36:00,2022,6,23,12,36,3,0
259155,7.0,1.0,2022-06-23 12:37:00,2022,6,23,12,37,3,0
259156,7.0,1.0,2022-06-23 12:38:00,2022,6,23,12,38,3,0
259157,7.0,1.0,2022-06-23 12:40:00,2022,6,23,12,40,3,0
259158,2.5,2.0,2022-06-23 12:42:00,2022,6,23,12,42,3,0
259159,3.05,2.0,2022-06-23 12:43:00,2022,6,23,12,43,3,0
259160,7.0,1.0,2022-06-23 12:48:00,2022,6,23,12,48,3,0
259161,5.0,1.0,2022-06-23 12:49:00,2022,6,23,12,49,3,0
259162,2.5,2.0,2022-06-23 12:59:00,2022,6,23,12,59,3,0
259163,0.95,1.0,2022-06-23 16:06:00,2022,6,23,16,6,3,0
259164,1.5,1.0,2022-06-23 16:09:00,2022,6,23,16,9,3,0
259165,2.5,2.0,2022-06-23 16:12:00,2022,6,23,16,12,3,0
259166,5.0,4.0,2022-06-23 16:15:00,2022,6,23,16,15,3,0
259167,1.25,1.0,2022-06-23 16:19:00,2022,6,23,16,19,3,0
259168,1.1,1.0,2022-06-23 16:24:00,2022,6,23,16,24,3,0
259169,1.25,1.0,2022-06-23 16:26:00,2022,6,23,16,26,3,0
259170,1.25,1.0,2022-06-23 16:46:00,2022,6,23,16,46,3,0
259171,3.75,3.0,2022-06-23 16:59:00,2022,6,23,16,59,3,0
259172,1.25,1.0,2022-06-23 17:00:00,2022,6,23,17,0,3,0
259173,1.9,2.0,2022-06-23 17:04:00,2022,6,23,17,4,3,0
259174,2.85,3.0,2022-06-23 17:12:00,2022,6,23,17,12,3,0
259175,1.1,1.0,2022-06-23 17:13:00,2022,6,23,17,13,3,0
259176,1.1,1.0,2022-06-23 17:13:00,2022,6,23,17,13,3,0
259177,4.75,2.0,2022-06-23 17:25:00,2022,6,23,17,25,3,0
259178,3.65,4.0,2022-06-23 17:30:00,2022,6,23,17,30,3,0
259179,1.75,2.0,2022-06-23 17:32:00,2022,6,23,17,32,3,0
259180,9.45,3.0,2022-06-23 17:41:00,2022,6,23,17,41,3,0
259181,3.35,2.0,2022-06-23 17:43:00,2022,6,23,17,43,3,0
259182,2.4,2.0,2022-06-23 17:50:00,2022,6,23,17,50,3,0
259183,3.75,3.0,2022-06-23 17:56:00,2022,6,23,17,56,3,0
259184,4.85,4.0,2022-06-23 18:01:00,2022,6,23,18,1,3,0
259185,4.8,3.0,2022-06-23 18:03:00,2022,6,23,18,3,3,0
259186,1.9,2.0,2022-06-23 18:06:00,2022,6,23,18,6,3,0
259187,1.1,1.0,2022-06-23 18:08:00,2022,6,23,18,8,3,0
259189,2.65,2.0,2022-06-23 18:13:00,2022,6,23,18,13,3,0
259190,1.5,1.0,2022-06-23 18:15:00,2022,6,23,18,15,3,0
259191,2.5,2.0,2022-06-23 18:19:00,2022,6,23,18,19,3,0
259192,1.25,1.0,2022-06-23 18:27:00,2022,6,23,18,27,3,0
259193,3.75,3.0,2022-06-23 18:36:00,2022,6,23,18,36,3,0
259194,2.4,2.0,2022-06-23 18:38:00,2022,6,23,18,38,3,0
259195,1.25,1.0,2022-06-23 18:40:00,2022,6,23,18,40,3,0
259196,0.95,1.0,2022-06-23 18:43:00,2022,6,23,18,43,3,0
259197,3.55,3.0,2022-06-23 18:43:00,2022,6,23,18,43,3,0
259198,1.25,1.0,2022-06-23 18:44:00,2022,6,23,18,44,3,0
259199,9.3,4.0,2022-06-23 18:46:00,2022,6,23,18,46,3,0
259200,3.15,2.0,2022-06-23 18:47:00,2022,6,23,18,47,3,0
259201,2.5,2.0,2022-06-23 18:48:00,2022,6,23,18,48,3,0
259202,6.8,6.0,2022-06-24 07:32:00,2022,6,24,7,32,4,0
259203,15.0,12.0,2022-06-24 07:38:00,2022,6,24,7,38,4,0
259204,5.05,4.0,2022-06-24 07:43:00,2022,6,24,7,43,4,0
259205,1.15,1.0,2022-06-24 07:46:00,2022,6,24,7,46,4,0
259206,1.25,1.0,2022-06-24 07:50:00,2022,6,24,7,50,4,0
259207,2.65,2.0,2022-06-24 07:55:00,2022,6,24,7,55,4,0
259208,2.5,2.0,2022-06-24 07:56:00,2022,6,24,7,56,4,0
259209,3.75,3.0,2022-06-24 07:57:00,2022,6,24,7,57,4,0
259210,4.8,4.0,2022-06-24 08:01:00,2022,6,24,8,1,4,0
259211,4.8,4.0,2022-06-24 08:02:00,2022,6,24,8,2,4,0
259212,2.5,2.0,2022-06-24 08:17:00,2022,6,24,8,17,4,0
259213,5.0,4.0,2022-06-24 08:18:00,2022,6,24,8,18,4,0
259214,14.3,7.0,2022-06-24 08:26:00,2022,6,24,8,26,4,0
259215,2.2,2.0,2022-06-24 08:26:00,2022,6,24,8,26,4,0
259216,1.25,1.0,2022-06-24 08:27:00,2022,6,24,8,27,4,0
259217,4.75,5.0,2022-06-24 08:28:00,2022,6,24,8,28,4,0
259218,7.5,6.0,2022-06-24 08:29:00,2022,6,24,8,29,4,0
259219,19.35,12.0,2022-06-24 08:31:00,2022,6,24,8,31,4,0
259220,1.75,2.0,2022-06-24 08:33:00,2022,6,24,8,33,4,0
259221,2.8499999999999996,3.0,2022-06-24 08:37:00,2022,6,24,8,37,4,0
259222,1.1,1.0,2022-06-24 08:47:00,2022,6,24,8,47,4,0
259223,5.0,1.0,2022-06-24 08:49:00,2022,6,24,8,49,4,0
259224,2.7,3.0,2022-06-24 08:54:00,2022,6,24,8,54,4,0
259225,2.5,2.0,2022-06-24 09:03:00,2022,6,24,9,3,4,0
259226,2.05,2.0,2022-06-24 09:07:00,2022,6,24,9,7,4,0
259227,0.95,1.0,2022-06-24 09:09:00,2022,6,24,9,9,4,0
259228,5.75,5.0,2022-06-24 09:12:00,2022,6,24,9,12,4,0
259229,1.25,1.0,2022-06-24 09:12:00,2022,6,24,9,12,4,0
259230,1.2999999999999998,2.0,2022-06-24 09:14:00,2022,6,24,9,14,4,0
259231,1.1,1.0,2022-06-24 09:14:00,2022,6,24,9,14,4,0
259232,5.25,5.0,2022-06-24 09:19:00,2022,6,24,9,19,4,0
259233,2.5,1.0,2022-06-24 09:22:00,2022,6,24,9,22,4,0
259234,1.25,1.0,2022-06-24 09:25:00,2022,6,24,9,25,4,0
259235,1.25,1.0,2022-06-24 09:26:00,2022,6,24,9,26,4,0
259236,7.55,6.0,2022-06-24 09:34:00,2022,6,24,9,34,4,0
259237,3.75,3.0,2022-06-24 09:36:00,2022,6,24,9,36,4,0
259238,2.75,2.0,2022-06-24 09:39:00,2022,6,24,9,39,4,0
259239,3.25,3.0,2022-06-24 09:41:00,2022,6,24,9,41,4,0
259240,1.8,1.0,2022-06-24 09:42:00,2022,6,24,9,42,4,0
259241,2.6,2.0,2022-06-24 09:43:00,2022,6,24,9,43,4,0
259242,10.0,3.0,2022-06-24 09:45:00,2022,6,24,9,45,4,0
259243,1.25,1.0,2022-06-24 09:49:00,2022,6,24,9,49,4,0
259244,3.1,2.0,2022-06-24 09:50:00,2022,6,24,9,50,4,0
259245,1.25,1.0,2022-06-24 09:50:00,2022,6,24,9,50,4,0
259246,1.25,1.0,2022-06-24 09:51:00,2022,6,24,9,51,4,0
259247,1.5,1.0,2022-06-24 09:53:00,2022,6,24,9,53,4,0
259248,10.45,4.0,2022-06-24 09:54:00,2022,6,24,9,54,4,0
259249,1.25,1.0,2022-06-24 09:55:00,2022,6,24,9,55,4,0
259250,5.55,5.0,2022-06-24 09:58:00,2022,6,24,9,58,4,0
